KEY,METRIC_1,METRIC_2,METRIC_3,METRIC_4,METRIC_5,METRIC_6,METRIC_7,METRIC_8,METRIC_9,METRIC_10,avg_metric
11695316600,0.76,0.01,113097.69,6.54,0.032,0.023,0.022,0.588,1877.08,0.0,11498.27
11695317700,0.88,0.01,70225.0,5.23,0.041,0.059,0.019,0.584,1419.53,0.0,7165.14
11695318800,0.66,0.01,64974.01,2.72,0.042,0.052,0.031,0.564,1437.42,0.0,6641.55
11695319900,0.95,0.01,79975.84,4.73,0.039,0.058,0.014,0.551,1538.55,0.0,8152.07
11695321000,0.86,0.02,26471.29,4.88,0.047,0.048,0.024,0.572,1059.9,0.0,2753.76
11695322100,0.05,0.01,83694.49,3.29,0.04,0.039,0.022,0.561,1386.89,0.0,8508.54
11695323200,0.35,0.01,49818.24,3.89,0.041,0.04,0.029,0.592,1274.34,0.0,5109.75
11695324300,0.88,0.01,49818.24,5.45,0.048,0.039,0.022,0.587,1371.56,0.0,5119.68
11695325400,0.88,0.01,40521.69,0.36,0.04,0.019,0.015,0.593,1268.45,0.0,4179.21
11695326500,0.77,0.01,89460.81,1.01,0.037,0.041,0.024,0.559,1432.61,0.0,9089.59
11695327600,0.8,0.02,25504.09,5.32,0.04,0.039,0.024,0.587,1290.9,0.0,2680.18
11695328700,0.93,0.01,80712.81,2.64,0.043,0.043,0.005,0.566,1227.17,0.0,8194.42
11695329800,0.63,0.01,104264.41,3.27,0.041,0.038,0.013,0.612,1633.67,0.0,10590.27
11695330900,0.71,0.01,49017.96,2.31,0.042,0.05,0.021,0.553,1300.28,0.0,5032.19
11695332000,0.41,0.01,53731.24,2.46,0.042,0.033,0.018,0.603,1431.05,0.0,5516.59
11695333100,0.6,0.02,27889.0,4.19,0.043,0.02,0.017,0.593,1121.62,0.0,2901.61
11695589400,0.31,0.02,24056.01,2.69,0.041,0.039,0.024,0.577,1205.57,0.0,2526.53
11695590500,0.1,0.02,30415.36,2.53,0.042,0.023,0.012,0.58,1149.51,0.0,3156.82
11695591600,0.74,0.02,39720.49,1.03,0.041,0.017,0.015,0.596,1220.32,0.0,4094.33
11695592700,0.61,0.01,88565.76,3.63,0.038,0.035,0.038,0.619,1671.47,0.0,9024.22
11695593800,0.97,0.01,76895.29,1.54,0.033,0.029,0.032,0.614,1677.66,0.0,7857.62
11695594900,0.59,0.01,49818.24,0.32,0.032,0.022,0.023,0.6,1518.71,0.0,5133.85
11695596000,0.7,0.01,81967.69,0.04,0.036,0.012,0.018,0.598,1613.77,0.0,8358.29
11695597100,0.13,0.01,72900.0,2.15,0.039,0.034,0.026,0.578,1419.53,0.0,7432.25
11695598200,0.62,0.01,51030.81,6.04,0.041,0.043,0.018,0.566,1463.8,0.0,5250.19
11695599300,0.79,0.01,90902.25,2.1,0.038,0.046,0.032,0.633,1577.54,0.0,9248.34
11695601500,0.31,0.01,81967.69,4.31,0.041,0.033,0.016,0.586,1570.91,0.0,8354.39
11695602600,0.8,0.01,48444.01,3.59,0.044,0.019,0.02,0.6,1371.24,0.0,4982.03
11695603700,0.22,0.01,60270.25,6.74,0.041,0.04,0.019,0.569,1580.16,0.0,6185.8
11695604800,0.49,0.01,52946.01,0.39,0.039,0.035,0.02,0.594,1281.13,0.0,5422.87
11695605900,0.75,0.01,77617.96,0.96,0.038,0.022,0.008,0.617,1453.36,0.0,7907.37
11695607000,0.18,0.02,34410.25,1.37,0.042,0.025,0.014,0.614,1205.16,0.0,3561.77
11695608100,0.1,0.01,112627.36,0.75,0.039,0.036,0.042,0.6,1588.93,0.0,11421.79
11695609200,0.29,0.01,62900.64,0.25,0.034,0.029,0.019,0.599,1573.39,0.0,6447.53
11695610300,0.68,0.01,43472.25,1.66,0.037,0.04,0.02,0.594,1343.35,0.0,4481.86
11695611400,0.35,0.01,75350.25,1.54,0.038,0.022,0.018,0.608,1607.91,0.0,7696.07
11695612500,0.68,0.01,113097.69,3.29,0.044,0.053,0.03,0.567,1745.8,0.0,11484.82
11695613600,0.86,0.02,20649.69,5.37,0.053,0.069,0.012,0.553,920.46,0.0,2157.71
11695614700,0.18,0.02,21638.41,0.37,0.048,0.059,0.019,0.549,1006.16,0.0,2264.58
11695615800,0.21,0.03,8817.21,2.18,0.054,0.049,0.017,0.502,805.32,0.0,962.56
11695616900,0.83,0.01,121661.44,1.43,0.041,0.058,0.01,0.541,1776.35,0.0,12344.07
11695619100,0.85,0.01,52303.69,0.16,0.044,0.067,0.032,0.554,1422.97,0.0,5372.84
11695620200,0.08,0.02,29309.44,4.51,0.046,0.046,0.023,0.548,1027.27,0.0,3034.2
11695621300,0.89,0.02,20135.61,5.68,0.05,0.053,0.02,0.494,986.75,0.0,2112.96
11695622400,0.84,0.01,66100.41,5.17,0.038,0.049,0.022,0.585,1529.43,0.0,6763.66
11695623500,0.28,0.02,31399.84,6.33,0.048,0.061,0.014,0.547,1099.1,0.0,3250.62
11695624600,0.8,0.01,40280.49,2.94,0.042,0.044,0.022,0.554,1195.05,0.0,4148.0
11695625700,0.7,0.01,47393.29,3.37,0.044,0.053,0.028,0.545,1336.41,0.0,4873.45
11695626800,0.09,0.01,55554.49,5.11,0.049,0.054,0.021,0.588,1277.2,0.0,5683.76
11695627900,0.5,0.02,34558.81,5.64,0.048,0.044,,0.58,1005.21,0.0,3952.32
11695629000,0.76,0.01,41575.21,1.26,0.04,0.025,,0.572,1153.88,0.0,4747.97
11695630100,0.71,0.01,44268.16,3.59,0.042,0.042,0.02,0.562,1314.61,0.0,4558.77
11695631200,0.17,0.01,55554.49,2.86,0.035,0.038,0.027,0.561,1566.99,0.0,5712.52
11695632300,0.07,0.02,25792.36,1.24,0.053,0.051,0.027,0.541,909.39,0.0,2670.38
11695633400,0.24,0.01,63252.25,1.97,0.049,0.048,0.02,0.563,1274.96,0.0,6453.01
11695634500,0.5,0.02,27655.69,4.06,0.051,0.045,0.016,0.563,991.36,0.0,2865.23
11695635600,0.45,0.02,25440.25,2.14,0.051,0.055,0.019,0.547,1006.01,0.0,2644.95
11695636700,0.95,0.01,59976.01,3.36,0.042,0.043,0.019,0.57,1475.49,0.0,6145.65
11695637800,0.84,0.01,76452.25,6.0,0.044,0.04,0.022,0.522,1348.24,0.0,7780.8
11695638900,0.34,0.01,79975.84,1.57,0.041,0.033,0.021,0.596,1541.5,0.0,8152.0
11695640000,0.89,0.02,19740.25,1.04,0.057,0.044,0.022,0.553,931.45,0.0,2067.43
11695641100,0.27,0.01,55366.09,1.96,0.044,0.047,0.014,0.573,1371.38,0.0,5674.04
11695642200,0.95,0.03,9623.61,4.03,0.069,0.14,0.034,0.514,786.67,0.0,1041.6
11695643300,1.23,0.09,1232.01,1.33,0.084,0.158,0.021,0.448,474.8,0.0,171.02
11695644400,0.29,0.02,20391.84,0.89,0.059,0.08,0.012,0.495,847.78,0.0,2124.15
11695645500,0.55,0.01,113097.69,6.54,0.045,0.062,0.023,0.534,1593.99,0.0,11469.94
11695646600,0.95,0.02,37094.76,4.2,0.051,0.06,0.021,0.543,1006.89,0.0,3810.75
11695647700,0.3,0.02,35607.69,3.41,0.047,0.042,0.022,0.572,1110.69,0.0,3672.28
11695648800,0.9,0.01,99288.01,0.32,0.048,0.037,0.018,0.564,1547.22,0.0,10083.71
11695649900,0.13,0.01,40682.89,2.03,0.047,0.056,0.012,0.564,1101.13,0.0,4178.69
11695651000,0.55,0.02,39164.41,5.83,0.046,0.055,0.015,0.562,1070.0,0.0,4024.15
11695652100,0.74,0.01,98658.81,4.11,0.047,0.043,0.027,0.537,1460.2,0.0,10012.45
11695653200,0.32,0.01,40000.0,4.33,0.049,0.053,0.014,0.547,1050.9,0.0,4105.62
11695654300,0.2,0.01,76452.25,5.31,0.044,0.037,0.016,0.578,1296.17,0.0,7775.46
11695655400,0.25,0.02,21963.24,0.74,0.056,0.061,0.023,0.484,836.42,0.0,2280.13
11695656500,0.85,0.02,31684.0,3.66,0.056,0.078,0.018,0.524,963.05,0.0,3265.23
11699055500,2.16,0.05,1883.56,25.79,0.356,0.02,0.009,0.485,2.23,0.0,191.47
11699062100,2.09,0.1,376.36,1.59,0.286,0.02,0.009,0.391,2.2,0.14,38.32
11699063200,1.17,0.08,1421.29,14.02,0.202,0.027,0.012,0.38,4.97,0.3,144.25
11699065400,3.92,0.11,800.89,27.28,0.444,0.012,0.012,0.425,1.41,0.0,83.45
11699067600,3.35,0.09,1024.0,28.02,0.425,0.015,0.01,0.401,1.78,0.0,105.81
11699069800,1.23,0.06,2371.69,12.55,0.227,0.014,0.004,0.429,2.03,0.0,238.82
11699117100,3.57,0.08,4329.64,106.31,0.453,0.013,0.01,0.436,2.31,0.0,444.28
11699123700,1.29,0.1,3445.69,13.46,0.217,0.026,0.004,0.461,0.0,0.0,346.12
11699127000,1.44,0.07,7293.16,13.39,0.216,0.019,0.001,0.393,2.44,0.0,731.11
11699141300,2.32,0.22,729.0,16.51,0.142,0.014,0.011,0.389,4.56,0.45,75.36
11699142400,3.05,0.28,457.96,13.67,0.13,0.015,0.009,0.368,4.64,0.57,48.07
11699145700,2.38,0.2,906.01,2.04,0.14,0.026,0.007,0.407,4.95,0.28,91.64
11699146800,1.94,0.21,835.21,5.44,0.15,0.028,0.007,0.431,4.59,0.25,84.83
11699147900,2.85,0.19,246.49,5.65,0.182,0.03,0.014,0.404,4.28,0.32,26.04
11699149000,2.23,0.18,278.89,14.07,0.183,0.024,0.014,0.385,2.92,0.27,29.92
11699150100,1.61,0.18,1075.84,18.03,0.14,0.018,0.009,0.404,4.03,0.41,110.07
11699151200,2.18,0.16,1391.29,10.11,0.147,0.027,0.008,0.409,5.48,0.33,141.01
11699153400,0.33,0.01,555472.09,9.42,0.104,0.026,0.0,0.438,1.47,0.0,55548.39
11699155600,1.33,0.04,4942.09,14.08,0.215,0.008,0.013,0.568,54.01,0.0,501.24
11699156700,1.97,0.06,2246.76,1.57,0.248,0.008,0.01,0.521,40.96,0.0,229.21
11699167700,1.45,0.04,20135.61,2.17,0.226,0.031,0.014,0.375,1.57,0.0,2014.15
11701184000,0.5,0.05,3147.21,1.25,0.059,0.036,0.017,0.312,10.57,0.0,316.0
11701185100,0.6,0.04,5155.24,1.27,0.063,0.04,0.014,0.314,9.59,0.0,516.72
11701186200,0.6,0.05,4356.0,2.89,0.064,0.06,0.021,0.322,8.16,0.0,436.82
11701187300,0.79,0.11,750.76,2.88,0.067,0.032,0.018,0.311,8.25,0.55,76.38
11701188400,0.33,0.07,2016.01,3.03,0.065,0.03,0.011,0.302,8.84,0.0,202.87
11701207100,0.98,0.07,1608.01,0.81,0.043,0.044,0.021,0.335,46.33,0.68,165.73
11701209300,0.87,0.08,1406.25,0.66,0.047,0.053,0.024,0.308,30.79,0.41,143.95
11701210400,0.7,0.09,1149.21,0.46,0.044,0.039,0.017,0.332,37.84,0.48,118.92
11701211500,0.8,0.16,345.96,1.68,0.047,0.039,0.021,0.312,31.33,0.55,38.09
11701212600,1.35,0.22,3014.01,4.82,0.045,0.049,0.021,0.31,33.08,0.01,305.39
11701213700,0.43,0.09,1075.84,0.63,0.043,0.04,0.023,0.305,43.39,0.49,112.13
11701214800,1.14,0.11,772.84,0.96,0.044,0.044,0.02,0.323,38.68,0.51,81.47
11701215900,0.62,0.08,1310.44,1.2,0.042,0.04,0.02,0.317,41.92,0.63,135.53
11701217000,0.43,0.11,745.29,2.16,0.044,0.044,0.021,0.325,34.36,0.67,78.35
11701218100,0.27,0.07,1616.04,0.79,0.045,0.048,0.014,0.309,29.36,0.84,164.78
11701219200,1.1,0.05,3260.41,1.39,0.048,0.065,0.012,0.327,29.19,0.0,329.26
11701220300,0.82,0.08,1253.16,1.29,0.05,0.085,0.021,0.31,32.3,0.54,128.87
11701221400,1.02,0.06,2883.69,0.89,0.048,0.06,0.012,0.322,28.52,0.0,291.46
11701222500,0.45,0.07,1936.0,0.34,0.047,0.061,0.016,0.322,29.02,0.51,196.68
11701738400,0.46,0.08,146.41,0.21,0.07,0.032,0.012,0.34,44.16,0.0,19.18
11701739500,0.87,0.09,127.69,1.16,0.063,0.03,0.013,0.349,49.07,0.0,17.93
11701740600,0.93,0.04,702.25,1.89,0.121,0.012,0.008,0.329,28.14,0.0,73.37
11701741700,0.54,0.03,1253.16,0.42,0.137,0.008,0.015,0.347,25.48,0.0,128.01
11701742800,0.65,0.09,121.0,1.11,0.071,0.029,0.014,0.328,50.67,0.0,17.4
11701743900,0.33,0.07,201.64,0.46,0.062,0.022,0.013,0.332,61.48,0.0,26.44
11701745000,1.61,0.16,37.21,0.07,0.174,0.037,0.011,0.331,21.26,0.44,6.13
11701746100,0.76,0.02,4070.44,2.66,0.116,0.04,0.009,0.371,58.14,0.0,413.26
11701747200,0.28,0.01,5715.36,1.07,0.121,0.028,,0.452,46.45,0.0,640.42
11701748300,0.45,0.02,4186.09,3.82,0.112,0.026,0.008,0.388,69.08,0.0,426.0
11701749400,0.14,0.01,5490.81,0.05,0.106,0.032,0.004,0.366,57.74,0.0,554.93
11701750500,0.26,0.02,1772.41,0.56,0.136,0.03,0.004,0.372,47.98,0.0,182.18
11701751600,1.92,0.11,79.21,0.18,0.174,0.043,0.014,0.339,31.24,0.0,11.32
11701752700,0.1,0.01,5416.96,1.93,0.116,0.034,0.004,0.388,54.96,0.0,547.45
11701753800,0.42,0.05,400.0,1.49,0.145,0.043,0.006,0.369,28.15,0.0,43.07
11701754900,0.83,0.03,1128.96,1.91,0.132,0.037,0.006,0.371,35.67,0.0,116.79
11701756000,0.98,0.15,42.25,1.19,0.073,0.025,0.013,0.355,39.54,0.1,8.47
11701757100,1.26,0.12,70.56,0.75,0.071,0.028,0.01,0.353,38.61,0.0,11.18
11701758200,0.82,0.09,125.44,1.46,0.073,0.034,,0.343,40.76,0.0,18.78
11701759300,0.51,0.09,132.25,0.08,0.071,0.034,0.016,0.333,47.43,0.0,18.08
11701760400,1.13,0.07,182.25,0.34,0.067,0.025,0.013,0.352,61.91,0.0,24.62
11701761500,0.66,0.06,243.36,1.51,0.072,0.024,0.01,0.399,51.75,0.0,29.78
11701762600,1.15,0.12,75.69,1.37,0.067,0.018,0.01,0.357,55.09,0.0,13.39
11701763700,0.6,0.08,171.61,1.32,0.066,0.025,0.011,0.35,61.86,0.0,23.59
11701764800,0.44,0.13,57.76,1.03,0.074,0.046,0.013,0.369,33.01,0.0,9.29
11701765900,0.77,0.13,57.76,1.06,0.075,0.043,0.01,0.376,33.42,0.0,9.36
11701767000,0.44,0.06,309.76,0.85,0.075,0.039,0.007,0.409,37.68,0.0,34.93
11701768100,0.53,0.05,400.0,0.23,0.074,0.034,0.005,0.403,48.69,0.0,45.0
11701769200,0.62,0.12,65.61,0.38,0.071,0.04,0.011,0.366,44.19,0.0,11.14
11701770300,1.2,0.09,118.81,0.57,0.068,0.037,0.008,0.355,48.54,0.0,16.97
11701771400,1.62,0.11,84.64,2.04,0.163,0.044,0.018,0.343,23.52,0.0,11.25
11701772500,1.76,0.14,51.84,3.35,0.177,0.048,,0.337,17.72,0.0,8.37
11701773600,0.54,0.1,92.16,0.3,0.067,0.024,0.017,0.326,71.99,0.0,16.55
11701774700,0.54,0.11,90.25,0.11,0.061,0.02,,0.34,69.36,0.0,17.87
11701775800,0.62,0.13,60.84,0.6,0.065,0.015,,0.341,64.77,0.25,14.18
11701776900,0.82,0.08,153.76,0.55,0.064,0.018,0.009,0.357,53.12,0.0,20.88
11701778000,0.75,0.11,77.44,1.14,0.069,0.027,0.014,0.337,45.35,0.0,12.52
11701779100,0.68,0.12,73.96,0.73,0.062,0.025,0.015,0.342,49.13,0.04,12.51
11701780200,1.1,0.15,44.89,1.21,0.067,0.021,0.014,0.343,39.06,0.2,8.71
11701781300,0.86,0.13,54.76,1.49,0.066,0.025,0.011,0.33,41.37,0.16,9.92
11704864600,2.23,0.07,1866.24,26.75,0.326,0.016,0.003,0.397,2.44,0.0,189.85
11706497000,1.91,0.12,2570.49,5.21,0.212,0.021,0.007,0.366,3.82,0.0,258.22
11711775900,24.29,0.012,2.89,16.33,0.335,0.041,0.024,0.587,0.78,0.12,4.54
11734022300,1.99,0.05,4303.36,15.05,0.355,0.016,0.005,1.0,1.95,0.0,432.38
11734023400,1.69,0.03,8987.04,7.79,0.4,0.011,0.004,1.0,2.17,0.0,900.01
11737112200,0.59,0.11,82.81,0.99,0.069,0.023,0.015,0.337,49.82,0.0,13.48
11737113300,0.95,0.06,299.29,0.92,0.067,0.022,0.015,0.38,61.8,0.0,36.35
11737116600,0.68,0.07,207.36,0.57,0.066,0.026,0.01,0.348,66.4,0.0,27.55
11737117700,1.06,0.05,424.36,1.2,0.064,0.028,0.023,0.331,58.17,0.0,48.53
11737119900,1.17,0.06,278.89,1.21,0.068,0.029,0.019,0.347,53.48,0.0,33.53
11737121000,0.89,0.05,404.01,1.0,0.063,0.022,0.014,0.357,71.52,0.0,47.79
11737123200,0.98,0.04,529.0,0.52,0.059,0.029,0.014,0.367,84.16,0.0,61.52
11737124300,0.57,0.13,62.41,0.82,0.077,0.042,0.019,0.33,47.71,0.12,11.22
11737126500,0.86,0.03,924.16,0.14,0.054,0.02,0.015,0.368,99.54,0.0,102.52
11737127600,1.18,0.07,187.69,1.33,0.063,0.035,0.019,0.329,55.13,0.0,24.58
11737128700,0.39,0.08,139.24,0.17,0.067,0.038,0.018,0.328,72.58,0.0,21.29
11737130900,1.0,0.05,357.21,0.31,0.075,0.03,0.01,0.339,50.69,0.0,40.97
11737132000,0.5,0.12,65.61,1.5,0.067,0.021,0.015,0.338,48.08,0.2,11.65
11737134200,0.91,0.09,136.89,0.62,0.075,0.039,0.016,0.351,58.17,0.0,19.72
11737135300,0.97,0.09,129.96,1.32,0.065,0.024,0.013,0.372,66.06,0.0,19.89
11737136400,0.83,0.04,707.56,0.46,0.061,0.041,0.016,0.363,61.2,0.0,77.06
11737138600,0.73,0.12,68.89,0.83,0.077,0.037,0.018,0.348,60.9,0.07,13.2
11737139700,1.43,0.17,32.49,0.9,0.069,0.022,0.019,0.343,48.99,0.29,8.47
11737141900,1.0,0.09,118.81,1.24,0.061,0.02,0.018,0.325,78.15,0.0,19.97
11737143000,0.55,0.12,72.25,0.86,0.072,0.027,0.015,0.347,52.4,0.0,12.66
11737145200,0.92,0.04,635.04,0.43,0.064,0.022,0.022,0.352,69.41,0.0,70.63
11737147400,0.78,0.04,645.16,0.76,0.175,0.031,0.012,0.373,21.08,0.0,66.84
11737148500,0.31,0.05,492.84,0.11,0.077,0.027,0.009,0.416,42.69,0.0,53.65
11737149600,0.91,0.05,484.0,3.46,0.166,0.028,0.007,0.348,25.04,0.0,51.4
11737150700,0.81,0.04,806.56,2.06,0.14,0.015,0.007,0.329,31.75,0.0,84.17
11737151800,1.06,0.04,729.0,0.57,0.072,0.017,0.006,0.386,50.73,0.0,78.19
11737152900,0.87,0.05,420.25,0.89,0.165,0.042,0.013,0.338,19.69,0.0,44.23
11737154000,0.23,0.04,676.0,0.62,0.074,0.02,0.011,0.365,52.0,0.0,72.94
11737156200,0.16,0.03,1056.25,1.36,0.067,0.014,0.013,0.354,61.47,0.0,111.97
11737157300,0.12,0.03,1246.09,0.35,0.07,0.019,0.012,0.414,50.08,0.0,129.72
11737158400,0.78,0.06,327.61,0.85,0.073,0.025,0.015,0.339,57.05,0.0,38.68
11737159500,0.66,0.03,1376.41,1.44,0.063,0.016,0.007,0.392,59.88,0.0,143.89
11737160600,0.47,0.02,1944.81,0.42,0.064,0.023,0.016,0.417,44.09,0.0,199.03
11737161700,0.45,0.06,292.41,1.08,0.077,0.038,0.016,0.339,45.21,0.0,33.97
11737162800,0.76,0.03,985.96,0.49,0.076,0.032,0.009,0.393,51.75,0.0,103.95
11737163900,0.69,0.04,497.29,0.15,0.063,0.021,0.009,0.335,48.99,0.0,54.76
11737165000,0.12,0.03,841.0,0.29,0.072,0.027,0.01,0.369,54.73,0.0,89.66
11737166100,0.72,0.03,1474.56,1.31,0.067,0.027,0.013,0.369,58.87,0.0,153.6
11737167200,0.32,0.03,894.01,0.83,0.068,0.022,0.01,0.375,55.77,0.0,95.14
11737168300,0.64,0.04,552.25,0.58,0.065,0.031,0.02,0.348,72.08,0.0,62.61
11737364100,3.28,0.2,216.09,6.75,0.263,0.011,0.006,0.389,1.89,0.19,22.91
11737365200,9.44,0.35,72.25,7.19,0.367,0.025,0.008,0.623,2.48,0.22,9.3
11737366300,4.42,0.14,449.44,13.57,0.407,0.015,0.008,0.401,1.16,0.0,46.96
11737367400,3.76,0.18,272.25,11.18,0.321,0.015,0.005,0.422,1.11,0.0,28.92
11737368500,10.94,0.43,22.09,6.86,0.349,0.032,0.013,0.707,0.79,0.1,4.23
11737369600,7.96,0.07,823.69,9.05,0.602,0.039,0.015,0.474,3.88,0.0,84.58
11737370700,3.47,0.05,1713.96,8.28,0.474,0.017,0.016,0.716,1.11,0.0,172.81
11737372900,1.92,0.33,82.81,0.46,0.118,0.072,0.013,0.317,1.93,0.19,8.82
11737403700,0.91,0.02,7378.81,26.23,0.352,0.019,0.014,0.451,3.34,0.0,741.01
11737618200,12.01,0.25,16.0,7.82,0.587,0.013,0.013,0.499,2.5,0.0,3.97
11737619300,9.51,0.21,24.01,22.38,0.568,0.012,0.011,0.59,2.42,0.0,5.97
11737621500,3.7,0.14,53.29,2.9,0.405,0.009,0.008,0.42,4.5,0.0,6.54
11737622600,1.46,0.03,1592.01,18.21,0.545,0.002,,0.676,3.58,0.0,179.61
11737925100,1.8,0.1,1713.96,12.68,0.241,0.027,0.003,0.382,1.71,0.0,173.09
11737926200,1.7,0.15,1681.0,23.54,0.217,0.024,0.005,0.407,2.86,0.0,170.99
11737927300,3.42,0.09,524.41,28.83,0.345,0.013,0.005,0.358,4.96,0.0,56.24
11737928400,2.91,0.18,475.24,6.95,0.225,0.017,0.007,0.365,2.65,0.15,48.87
11737929500,3.83,0.2,380.25,17.23,0.223,0.02,0.013,0.361,1.69,0.32,40.41
11738057100,2.78,0.16,349.69,12.62,0.214,0.028,0.009,0.366,2.81,0.44,36.91
11738060400,5.8,0.59,104.04,21.77,0.171,0.033,0.013,0.374,1.97,0.51,13.53
11738763300,1.3,0.05,1681.0,21.12,0.322,0.014,0.007,0.357,3.3,0.0,170.75
11738765500,3.3,0.16,153.76,8.49,0.253,0.029,0.007,0.436,1.98,0.23,16.86
11738768800,2.1,0.17,144.0,13.74,0.185,0.027,0.006,0.37,0.0,0.0,16.06
11738819400,0.32,0.12,1831.84,1.11,0.055,0.084,0.024,0.343,68.64,0.27,190.28
11738820500,0.11,0.04,16692.64,0.49,0.051,0.068,0.035,0.328,92.93,0.0,1678.67
11738821600,0.5,0.08,4108.81,1.64,0.048,0.053,0.027,0.347,54.74,0.52,416.68
11738822700,0.43,0.11,2227.84,1.0,0.053,0.074,0.018,0.332,68.23,0.3,229.84
11738823800,1.81,0.16,156.25,2.51,0.179,0.021,0.009,0.426,3.73,0.06,16.52
11738824900,0.56,0.06,7464.96,0.54,0.049,0.056,0.021,0.317,85.83,0.0,755.24
11738826000,2.58,0.21,94.09,7.28,0.191,0.027,,0.454,2.24,0.29,11.93
11738827100,3.83,0.27,54.76,7.15,0.199,0.016,0.009,0.381,1.29,0.52,6.84
11738828200,1.08,0.09,3113.64,0.17,0.054,0.086,0.03,0.323,48.67,0.7,316.48
11738829300,0.55,0.13,1568.16,0.62,0.051,0.062,0.031,0.309,76.55,0.4,164.69
11738830400,0.62,0.01,18496.0,6.47,0.147,0.027,0.012,0.501,9.76,0.0,1851.35
11738831500,0.34,0.09,3226.24,2.17,0.049,0.049,0.023,0.337,79.91,0.28,330.95
11738832600,0.27,0.02,8630.41,2.71,0.157,0.03,0.004,0.479,7.11,0.0,864.12
11738833700,0.45,0.06,6593.44,0.3,0.053,0.081,0.021,0.313,65.1,0.24,666.01
11738834800,1.27,0.07,756.25,6.26,0.199,0.031,,0.504,2.43,0.0,85.22
11738835900,0.43,0.09,3294.76,1.44,0.058,0.102,0.018,0.328,57.56,0.23,335.5
11738837000,1.66,0.11,334.89,2.19,0.206,0.033,0.009,0.453,4.57,0.0,34.41
11882763200,2.13,0.21,23.04,0.1,0.093,0.032,0.004,0.39,3.86,0.0,2.99
11882836900,1.42,0.7,73.96,0.2,0.046,0.077,0.009,0.429,2.04,0.34,7.92
11882854500,2.0,0.29,12.25,1.35,0.102,0.051,0.009,0.42,4.4,0.0,2.09
11883072300,1.45,0.52,33.64,0.06,0.039,0.064,0.018,0.357,2.54,0.35,3.9
11883127300,3.46,0.86,193.21,4.83,0.066,0.024,0.008,0.409,2.63,0.37,20.59
11883154800,1.26,0.32,1369.0,0.8,0.067,0.02,0.005,0.65,2.97,0.52,137.56
12098368700,4.81,0.28,12.96,3.43,0.236,0.012,0.006,0.436,1.77,0.25,2.42
12098369800,5.38,0.28,12.96,1.38,0.241,0.012,0.005,0.432,1.95,0.23,2.29
